OBJECTID,NUM_Ped_Bike_Crashes,NUM_MotoristCrashes,NUM_Ped_Bike_Killed,NUM_Ped_Bike_SeriousInjury,NUM_Motorist_Killed,NUM_Motorist_SeriousInjury,KSI_Revised,Street,HIN_Version,GlobalID,Shape__Length
32057,0,1,0,0,1,0,5,N I-85 Hy,2017-2021,70a516ca-533b-4440-ae9c-55414c8bd8a1,2595.30342188012
32058,0,1,0,0,0,1,1,S I-77 Hy,2014-2018,6e297bdd-da0a-47ea-8eca-c6a50d5b45df,2580.941462965
32059,0,2,0,0,0,2,2,Idlebrook Dr,2019-2023,00ef4e41-c882-46bf-aa6d-4232d608b6f1,2220.63017463424
32060,1,0,1,0,0,0,5,Lucky Penny St,2014-2018,85fe6fe5-bd93-47b2-bfed-b70d6ff5b41c,960.551667879298
32061,0,2,0,0,1,1,6,E Woodlawn Rd,2014-2018,abd4b7a9-c248-47c6-8f6a-ddae36cefddd,2219.555880257
32062,0,1,0,0,1,0,5,Statesville Av,2013-2017,12636cc2-f08d-4af7-9ac7-a3762f3ff647,2509.4514841727
32063,0,2,0,0,1,1,6,W Mallard Creek Church Rd,2019-2023,41707b7a-ef72-4684-808a-d27fe7f26ed0,2216.04118616133
32064,0,1,0,0,1,0,5,Fairview Rd,2018-2022,327b4149-e390-47db-bd21-4a009d7580d6,2386.92742798474
32065,1,0,1,0,0,0,5,Park Rd,2013-2017,b2b7e0a5-ea7d-49d0-b654-45dad7d1ec4f,2480.46042208499
32066,1,0,0,1,0,0,3,Providence Rd,2017-2021,4665ecfb-ac3e-4725-82af-8359828f39be,2631.46498896239
32067,0,1,0,0,0,1,1,E Brookshire Fr,2018-2022,ab78636e-99b8-43b5-a64e-5e1c5cab80fa,2634.51384623568
32068,1,1,1,0,0,1,6,W Sugar Creek Rd,2019-2023,e909a2ff-2b09-44e5-95d8-b7c268c80568,2502.5597446466
32069,0,1,0,0,0,1,1,S I-85 Hy,2014-2018,1eb9b0c5-5168-4adb-a115-f9b00ad184ca,2592.46705224421
32070,0,1,0,0,0,1,1,Kingman Dr,2018-2022,6f8df975-29d2-4dc1-b840-a3d6dc3f4c27,776.691488208179
32071,1,0,1,0,0,0,5,S I-85 Exit 36 Ra,2017-2021,d8d88f97-50d0-4aa2-b9c1-92c193c1a9b5,662.157935333005
32072,0,1,0,0,0,1,1,W W T Harris Bv,2017-2021,83049ccd-6e8d-43d5-865d-e730c09b8fc8,2632.20013136966
32073,2,0,0,2,0,0,6,S Tryon St,2019-2023,8c1fec24-095e-4006-a990-7f1160203401,2619.83003701171
32074,1,0,0,1,0,0,3,Morning Dr,2019-2023,ea6cf6be-5e79-4299-8132-77a4918b679d,1709.09216529169
32075,0,2,0,0,1,1,6,E Woodlawn Rd,2019-2023,5065f107-1258-4ff1-a809-198b38305b58,2219.55604772953
32076,0,1,0,0,0,1,1,Pavilion Bv,2015-2019,3646ec6d-5587-4b44-a231-aae62ed7d1f8,2307.70522886442
32077,2,1,1,1,0,1,9,N Tryon St,2018-2022,4b12bedb-91e9-42eb-9c65-7ca20783fa31,2524.13096030489
32078,0,1,0,0,0,1,1,W Brookshire Fr,2016-2020,0e6c1fb4-8345-4383-b5d6-c1f8da1c9cc5,2464.68638647807
32079,2,0,2,0,0,0,10,E Morehead St,2017-2021,4d96a21e-6102-4278-9840-6dfd6a2cc85f,2159.09207745611
32080,0,1,0,0,0,1,1,Freedom Dr,2019-2023,540e001b-2bd8-463b-aba2-28ff00610234,2538.81380937512
32081,0,2,0,0,0,2,2,Mount Holly Rd,2018-2022,b216c26f-503a-4362-ac70-be83254f508f,2376.7348428339
32082,0,1,0,0,0,1,1,E Brookshire Fr Ra,2018-2022,ef40fcbe-6184-4726-a74f-50c219f59dbf,452.882917930879
32083,1,0,1,0,0,0,5,Atmore St,2016-2020,26f24b8c-e21f-48c0-b500-882525ce0c47,1311.78360882079
32084,0,1,0,0,0,1,1,Snow Ln,2017-2021,19144d18-c945-42c5-8d07-dbb5c9bebb38,1353.62569558354
32085,0,1,0,0,1,0,5,Little Rock Rd,2014-2018,2b5e279b-d3c0-42aa-b365-5a276299cc60,2550.84359871743
32086,,,,,,,5,TRADE,2013-2017,53ab8ff6-8ee7-4c2c-a169-e658ca41b60d,421.127602034553
32087,0,1,0,0,0,1,1,S I-77 Exit 4 Ra,2017-2021,b8a3ceba-6533-45e1-b002-d69548726f4d,959.733137064257
32088,0,2,0,0,0,2,2,Gibbon Rd,2019-2023,bdabab4c-5726-4dbc-924c-9177108476e9,2355.44955750103
32089,0,1,0,0,0,1,1,S I-485 Inner Hy,2017-2021,a9cd5ceb-2547-423b-a4bf-be69bc712a99,2454.99506259264
32090,0,1,0,0,0,1,1,N Tryon St,2013-2017,1f7aec1a-120b-4837-bd5d-348f280dd7ea,2523.35024787595
32091,0,2,0,0,1,1,6,Hickory Grove Rd,2013-2017,1e01340c-cafd-4059-a9da-46b4bfd4b9b5,2115.14850196827
32092,0,2,0,0,1,1,6,Billy Graham Py,2018-2022,e37bb091-01c1-4c5d-bb4b-f25ed7d08965,2600.49777837134
32093,0,1,0,0,1,0,5,N I-77 Hy,2018-2022,d9172c1b-a038-4227-8275-18812510da7b,2584.94992658122
32094,0,1,0,0,1,0,5,N Graham St,2013-2017,32980d7e-3ab8-475e-9627-1d8b8b529058,2468.45484395009
32095,0,1,0,0,0,1,1,Tuckaseegee Rd,2017-2021,d31ae26d-c70e-4239-b528-265c01a5a370,2513.81162295765
32096,0,1,0,0,1,0,5,Oakdale Rd,2015-2019,295000c0-c2e8-43ce-90c9-afc2180bbd9f,2330.96777709004
32097,0,1,0,0,0,1,1,W Trade St,2017-2021,7765ca63-1fcf-42ba-913d-e85c8bcc1642,2118.32311579523
32098,0,1,0,0,1,0,5,Sunset Rd,2013-2017,a8bba832-06cc-4b0d-a3fe-311232678af1,2636.22525247728
32099,1,0,0,1,0,0,3,Norland Rd,2013-2017,0534166d-40a0-405f-9f16-e2618072c43a,1934.32223147142
32100,0,1,0,0,1,0,5,Catalina Av,2014-2018,29afe0d2-d671-4d1f-b8b2-5862231c3aef,1756.27113034756
32101,0,2,0,0,1,1,6,E John Belk Fr,2019-2023,cd7ab3da-b633-4275-abde-bdc22d835b72,2623.77281297122
32102,1,0,0,1,0,0,3,The Plaza,2019-2023,fe3b1ac9-3203-431b-83d3-d4304b098675,2478.0446084408
32103,0,1,0,0,1,0,5,W Brookshire Fr,2015-2019,2d814dbf-ffd9-46b6-8b3a-15dfedf9f184,2289.44730605183
32104,1,0,1,0,0,0,5,Interstate Trailer Park Dr,2013-2017,013cd149-cb6f-4516-8bce-a952e1116789,1626.37010028735
32105,0,1,0,0,0,1,1,Nelson Av,2014-2018,248c119f-1b04-432b-a9c8-1c06f2000429,1751.04179627319
32106,0,1,0,0,1,0,5,Westinghouse Bv,2015-2019,5be93ca5-b7f3-4bdf-b38f-078aa9a17f04,2597.68283784976
32107,1,0,0,1,0,0,3,W Sugar Creek Rd,2013-2017,60362829-3aa5-4457-b90a-a4ec0a5efb23,2500.97099523596
32108,1,0,0,1,0,0,3,Wilkinson Bv,2015-2019,47b26640-aa2a-4e0c-a22c-c4d0901495f9,2627.45580407607
32109,3,0,3,0,0,0,15,Reagan Dr,2019-2023,d4001127-718b-4928-bc95-9493e4a08345,2523.23222088795
32110,1,0,0,1,0,0,3,Nobles Av,2013-2017,e7f43d62-26b5-49b9-a659-5ea791a6b00e,992.485150881577
32111,0,1,0,0,0,1,1,Sardis Rd N,2018-2022,61d32aa0-9327-4b4b-a60b-9b0db2a38515,2573.68172448641
32112,0,1,0,0,0,1,1,Sudbury Rd,2015-2019,d1be95fa-30fd-44c4-9a4c-fbc9a69b1b6a,2593.71717492605
32113,1,0,1,0,0,0,5,Moores Chapel Rd,2014-2018,7997921f-5c3e-41dd-b4a3-321084f93c11,2113.27591475685
32114,0,1,0,0,0,1,1,Atando Av,2018-2022,71effcdf-cb69-4d34-b124-38ab053c3bc7,2201.97388545574
32115,1,0,1,0,0,0,5,Alleghany St,2014-2018,4b22fbb2-247d-4f6f-b33a-f167193f3bf2,2616.90474850975
32116,1,0,1,0,0,0,5,Idlewild Rd,2014-2018,653a6d2b-dfa6-4c4a-9c22-65a5b8422a2c,2323.93799993909
32117,1,0,1,0,0,0,5,Reagan Dr,2015-2019,5f706f36-e503-4fa6-a5fa-b1953ad8a53a,2523.2318868564
32118,0,1,0,0,0,1,1,E Independence Bv,2017-2021,4e1e1356-725d-42fb-b1ed-498cafdc6492,2369.48302372353
32119,1,0,0,1,0,0,3,Katie Creek Ct,2017-2021,67e400bb-bcf5-4574-8ce5-f0b7d4575552,869.962552564046
32120,0,1,0,0,1,0,5,N I-85 Hy,2016-2020,b06d341d-9e45-465b-a142-71a9cf105059,2595.30398812969
32121,0,1,0,0,1,0,5,Pineville-Matthews Rd,2014-2018,19258d10-69b1-4cf0-9c80-79315fea0f1e,2594.41076867555
32122,1,0,0,1,0,0,3,Black Av,2015-2019,9575721a-735c-4645-8614-d01ef83f0b3a,1326.00610720849
32123,0,1,0,0,1,0,5,Central Av,2019-2023,8af76cdf-7b0d-437b-87e0-58006698163f,2483.60136600268
32124,0,1,0,0,0,1,1,Brigmore Dr,2018-2022,860a261c-2f07-43c8-aa4f-eeebc3911cc7,2159.78596590283
32125,0,2,0,2,0,0,6,N Graham St,2018-2022,9da4c05e-a0ae-4792-8683-e1daf98d35c6,2554.15574488703
32126,1,0,1,0,0,0,5,University Pointe Bv,2019-2023,e73dbf03-5bd3-4241-9e42-aa0eaab83db6,2322.40540288777
32127,0,1,0,0,0,1,1,E Brookshire Fr,2014-2018,b1eedb0e-b402-4374-86ee-c7cff8acb38b,2634.51343910238
32128,0,1,0,0,1,0,5,N Graham St,2013-2017,fd78e663-9625-4689-9763-53c94c0931c0,2469.487114904
32129,0,1,0,0,1,0,5,Gibbon Rd,2013-2017,b9e3cd44-2fed-465b-bd6d-28cf3cdbc2ac,2356.54941268303
32130,0,2,0,0,1,1,6,Albemarle Rd,2015-2019,60e9d774-8ee6-4688-9f31-0fa63179125d,2552.51798057248
32131,0,2,0,0,1,1,6,Brookshire Bv,2013-2017,5d493a82-fcc2-4c08-b378-1e24c292be3d,2527.68952494995
32132,0,1,0,0,0,1,1,Freedom Dr,2018-2022,87cffd46-72b2-4d4b-a1ee-6f6d18d697ad,2538.81380937512
32133,0,1,0,0,1,0,5,Norris Av,2014-2018,eb67d4c2-2566-416f-b29c-beb3e0436610,1949.02285489905
32134,0,2,0,0,1,1,6,N Josh Birmingham Py,2014-2018,23424d96-781d-43f9-b089-593c5f4f1686,1602.91356480918
32135,0,1,0,0,1,0,5,Kingswood Rd,2014-2018,d6a90472-4b59-4e4c-9f05-b80f7229d25f,1929.65446830164
32136,0,1,0,0,0,1,1,Rhyne Rd,2015-2019,c9a2e4ca-03cc-44b7-acba-0c3439e43cbd,1933.18355359878
32137,0,1,0,0,1,0,5,Harrisburg Rd,2019-2023,e8a1f72f-cbdf-49ac-b84f-a76cffe1eff2,2363.1457473265
32138,0,2,0,0,1,1,6,W W T Harris Bv,2018-2022,709e8558-7573-4263-b264-c737dfedc614,2632.19955446229
32139,1,0,0,1,0,0,3,N Tryon St,2016-2020,b9dc836f-580c-461d-87c6-ab4c7714fad9,2524.13036884262
32140,1,1,0,1,0,1,4,Wilkinson Bv,2019-2023,7d39e3ea-0dc9-4cab-8df9-50c640e94294,2627.45580407607
32141,0,2,0,0,0,2,2,Providence Rd,2013-2017,aee9a34a-6ac7-4ee1-bdab-2ccd9794bdf9,2631.0669659642
32142,0,1,0,0,1,0,5,Elm Ln,2016-2020,5c69e106-7302-4906-b332-b0848c67f773,2608.68532841734
32143,0,1,0,0,0,1,1,Monroe Rd,2014-2018,f25a2ad5-d9e3-48ce-a2ec-1281503b1d5b,2617.51636636869
32144,0,1,0,0,1,0,5,Pineville-Matthews Rd,2016-2020,9ba0b7ca-dcdd-429a-9203-c5a4899bf634,2594.41072051513
32145,1,2,1,0,0,2,7,Beatties Ford Rd,2017-2021,2b29e19b-ff0f-4fe8-a26f-0e62bdb46a79,2485.35070712893
32146,2,2,1,1,1,1,14,W W T Harris Bv,2018-2022,f36275bf-2b1f-4594-9095-69c8cc74848b,2632.1997679202
32147,1,1,1,0,1,0,10,South Bv,2016-2020,3e7dc8fc-0c41-4d61-a4c3-077cc5df7f68,1369.55002875634
32148,1,0,1,0,0,0,5,E Morehead St,2017-2021,dd4f7cbc-9218-48bb-9019-5faea4733e34,2159.09186352312
32149,0,2,0,0,2,0,10,E 7th St,2014-2018,6d07dd48-f520-4d44-b6e5-3db0340dca67,2605.64393450196
32150,1,0,0,1,0,0,3,Red Roof Dr,2015-2019,8d6d3d2d-366d-49d4-820e-81b433f5e33c,419.72813841619
32151,0,1,0,0,0,1,1,Piney Grove Rd,2013-2017,fa839109-d841-4bbc-82c4-71fcde0c1fcc,2517.81309995619
32152,0,1,0,0,0,1,1,E Westinghouse Bv,2013-2017,29ba73e3-e295-4a13-af12-4f24c8dd15cc,2533.68896779045
32153,0,1,0,0,0,1,1,N I-77 Exit 4 Ra,2014-2018,97113946-d691-4032-9aef-f53bd6e9b4fc,277.431059433284
32154,0,1,0,0,0,1,1,Rea Rd,2015-2019,d05a194a-ac66-428c-a135-7da48753d67c,2633.42185352999
32155,0,1,0,0,0,1,1,Margaret Wallace Rd,2016-2020,2d693d84-8c0c-4dee-ae8c-ee2009500183,2212.73823583945
32156,0,1,0,0,0,1,1,Campbell Dr,2015-2019,d429d1ab-19cc-4553-b810-ad3057712804,2111.59816286911
32157,0,1,0,0,1,0,5,Cherry Tripp Dr,2016-2020,6e236fe6-b80d-4d21-9ee5-eacdbd0a293a,344.227298078304
32158,0,1,0,0,1,0,5,N Tryon St,2017-2021,f724487c-1bcc-4ee6-8e05-149fbe5a0c6f,2524.13097495705
32159,0,1,0,0,0,1,1,Archdale Dr,2013-2017,104e035c-6bd2-405b-9017-aa74c8d8c5ab,2470.56350303619
32160,,,,,,,5,POPLAR,2013-2017,cc203fca-aaa9-4602-b949-67fe7f82eef6,451.476047247948
32161,0,1,0,0,1,0,5,Sweetbriar St,2016-2020,4d61938d-f0b8-4ca9-b37f-8f2a02dd0328,526.869021569942
32162,1,0,1,0,0,0,5,Old Steele Creek Rd,2016-2020,939a2376-600c-487f-948f-0eaf02f1897f,2496.48714164791
32163,0,1,0,0,0,1,1,Holly St,2014-2018,aabb522d-7a0e-46ff-9bc5-04b2ee9aa765,2180.42238312863
32164,0,1,0,0,1,0,5,Holly Hill Rd,2014-2018,3f39f50d-cef3-457c-84f4-438850aa9120,1467.85627789987
32165,0,2,0,0,0,2,2,Barton Creek Dr,2014-2018,bfaf1627-ef07-4ef6-9ae0-ea9cdfdf7d88,1720.7094565657
32166,0,2,0,0,0,2,2,Mallard Creek Rd,2015-2019,b2eabebb-6734-41a4-87fe-36b28183185f,2543.12920824957
32167,0,1,0,0,1,0,5,Harwyn Dr,2018-2022,e81d5b29-3e5b-4a0b-8ff2-3c93524f93de,1278.43698958971
32168,0,1,0,0,0,1,1,Plott Rd,2018-2022,2d8ad4b8-563c-4a0b-b317-5b7f2b9d9081,2411.50291356727
32169,0,1,0,0,0,1,1,Phifer Av,2014-2018,18a7d046-5972-4ea3-a4fd-4a805af0a0da,470.897253961305
32170,0,1,0,0,0,1,1,City Bvxs I85 Ra Sb,2015-2019,2a4aa9af-e7ef-44cc-9fe1-4edf7daaff2c,1379.03177267225
32171,0,1,0,0,0,1,1,Tuckaseegee Rd,2016-2020,8996666f-0143-4cce-a09a-1d2325ef20cf,2513.81175815556
32172,0,1,0,0,1,0,5,W W T Harris Bv,2017-2021,8c357965-b4c2-4921-8a0a-b2f3cb65ffea,2632.19955446229
32173,0,1,0,0,1,0,5,Drifter Dr,2018-2022,f8834a40-29a5-4fe8-b77a-d0e31a8562ee,2202.41135493647
32174,0,1,0,0,0,1,1,N I-77 Hy,2013-2017,365a3d4e-56a8-49bf-a89d-b1c05e4f785c,2585.08383759145
32175,0,1,0,0,0,1,1,Orr Rd,2019-2023,80cfe7bb-0185-427c-8b62-5634b4466ac3,2118.04500640602
32176,0,1,0,0,1,0,5,Westinghouse Bv,2014-2018,64909a89-a5fb-4ee0-87b4-e0b027f055ed,2597.68351610893
32177,0,1,0,0,1,0,5,Keaton Av,2016-2020,9637560c-ed9a-4f92-aced-272a842d70bf,1866.45373250373
32178,1,0,1,0,0,0,5,Pete Brown Rd,2019-2023,512513db-b84a-4927-a1af-c828451a6844,1494.0411862551
32179,1,0,0,1,0,0,3,Wheatside Dr,2014-2018,03f296d4-c350-4223-8de6-2fd4cc501b55,1216.3654313245
32180,0,1,0,0,1,0,5,Fugate Av,2014-2018,54bdd6a5-1a5f-41d8-8c66-ba7fa49a5f9a,1997.32783424904
32181,1,0,0,1,0,0,3,Justice Av,2014-2018,e4edcde8-6af8-4e29-8e74-708d5db9c39e,1424.81481198922
32182,0,1,0,0,0,1,1,Southbridge Forest Dr,2019-2023,0bf2ca9c-be8c-45c0-bd88-60e2782d8615,2251.79607303133
32183,1,1,0,1,0,1,4,E W T Harris Bv,2019-2023,2b727037-9568-4d00-8584-f8ba3c2b2270,2542.59004506399
32184,0,1,0,0,1,0,5,Northcrest Shopping Center Dr,2017-2021,885a5698-15a2-4b66-aefa-42aba21e3edf,550.681273353288
32185,0,2,0,0,2,0,10,Rose Heather Ct,2013-2017,cf1d4354-6234-4fc4-968f-f3bd3f54444f,247.531039861261
32186,1,0,0,1,0,0,3,Rose Point Ln,2016-2020,b68c3483-b58e-450a-adac-07d8d36ce448,346.661735137574
32187,0,1,0,0,0,1,1,E W T Harris Bv,2013-2017,4ba0e73d-9b18-4a3e-8b67-6e9a4349530e,2541.41931239936
32188,2,0,2,0,0,0,10,E Independence Bv,2019-2023,85c1c56b-7095-4058-a47f-56c46bb4d6d5,1803.55207168115
32189,1,0,1,0,0,0,5,Atherton St,2014-2018,66baec8b-4fd0-42c1-a946-9e66455977ad,1570.2921169702
32190,1,0,1,0,0,0,5,Providence Rd,2015-2019,081be5e2-a4fd-4147-ae25-b2accf5b7d00,2631.46568056778
32191,0,2,0,0,1,1,6,Moores Chapel Rd,2015-2019,7658c7e1-e5dd-4c71-bcaa-1a1cff1d1af6,2113.27570354807
32192,1,0,1,0,0,0,5,Interstate Trailer Park Dr,2014-2018,605d76e1-f834-4a2f-8560-e557cdfe6df2,1633.5766733993
32193,0,1,0,0,1,0,5,Mount Holly Rd,2019-2023,05e19186-caa0-44db-ab47-d02c783b3e59,2376.73484861343
32194,0,1,0,0,0,1,1,Marble St,2014-2018,bbdcc75a-0d5a-45fe-821b-977f0292b52a,1487.06869368834
32195,0,2,0,0,0,2,2,Wilkinson Bv,2014-2018,285d1029-178f-4c8c-a7b2-2dbb0ef28431,2541.3502567265
32196,1,1,1,0,0,1,6,N Hoskins Rd,2013-2017,f47603f2-9e51-4188-8308-bb3fd5cd0430,2186.02260022916
32197,0,1,0,0,0,1,1,Rocky River Rd,2019-2023,9a21182d-4793-4c02-8018-ba2222f7c4df,2417.82545221664
32198,1,0,0,1,0,0,3,Farm Pond Ln,2017-2021,fd81a001-e768-4cc3-bb7b-953bdba86135,2373.62140563997
32199,1,0,1,0,0,0,5,Covedale Dr,2017-2021,4fde986c-d7a8-4a87-b114-184e1a0af65c,1871.12201548598
32200,1,0,0,1,0,0,3,South Bv,2013-2017,5c59d390-e20a-485a-964f-e1ba9bba3e47,2489.95132073225
32201,0,1,0,0,0,1,1,E 36th St,2017-2021,efc08f83-09e4-4416-93cf-787642de10cb,2396.53243346549
32202,1,0,1,0,0,0,5,Rutgers Av,2015-2019,723a3d6d-5723-4f06-abe6-62f6ea923fe6,1771.26579340752
32203,0,1,0,0,1,0,5,Lundy Ln,2015-2019,817a4174-f391-41c8-bb1b-52bc62433241,1478.22139192485
32204,0,2,0,0,0,2,2,Edgewater Dr,2014-2018,01fb8ed3-5948-4293-873b-16637d3006c1,2260.21105905068
32205,0,1,0,0,1,0,5,Toddville Rd,2019-2023,05d1e832-3e98-49a6-82f7-796a7f236828,2587.08947422932
32206,0,2,0,0,1,1,6,Sofley Rd,2014-2018,f42723be-f85a-4261-b485-40f04e46d630,2367.01537254949
32207,0,1,0,0,1,0,5,S I-77 Exit 11 Ra,2017-2021,6e17c44b-7c09-4f2b-bead-a2c9161e92b3,2241.73116641183
32208,0,1,0,0,0,1,1,Toddville Rd,2017-2021,f7b8add7-de3f-437b-8fb2-85cebf226eac,2587.08947422932
32209,2,1,2,0,1,0,15,N Tryon St,2017-2021,19af54cf-7af8-437b-b813-caf7375873fa,2524.13042424067
32210,1,0,1,0,0,0,5,Bucknell Av,2016-2020,4cfc2bce-f17e-42af-882b-f256355981a6,507.777853638796
32211,0,1,0,0,0,1,1,Robinson Church Rd,2019-2023,0bee86a4-60df-4088-bef8-c738e73d8927,2366.00187343699
32212,0,1,0,0,0,1,1,Clanton Rd,2016-2020,5d7ba6e7-a8f5-4a70-8108-48e6f5790195,2616.71704446941
32213,0,2,0,0,1,1,6,Kilborne Dr,2017-2021,b981dcd1-f80f-4c4b-841d-45b1470b3e95,2419.89964766997
32214,2,2,1,1,2,0,18,Eastway Dr,2017-2021,2303d567-ba6b-495c-9494-e4b51fbd7c88,2498.00116026964
32215,0,1,0,0,0,1,1,Fairview Rd,2017-2021,ba061c95-958d-4ced-99cf-00842f5d7342,2386.92802551303
32216,0,1,0,0,0,1,1,Cole Dr,2014-2018,d8e26d8b-0f89-47aa-bf08-3654e6365056,913.742219254777
32217,0,1,0,0,0,1,1,Camden Rd,2013-2017,5b60cb27-826b-4648-b516-000451131fa8,2432.90431205156
32218,0,2,0,0,0,2,2,Old Statesville Rd,2019-2023,edff1f8e-30b0-4631-8931-34889dbef1ef,2452.76350082942
32219,1,0,1,0,0,0,5,Arboretum Dr,2017-2021,8d7d3fd9-b858-4e4d-b31f-790255bb6de6,370.184130105567
32220,1,0,0,1,0,0,3,Park Rd,2014-2018,7ba6da80-5259-4535-ba4f-8e9b5c352490,2480.64703919012
32221,1,0,1,0,0,0,5,University City Bv,2015-2019,d4ccd657-5970-45d6-a4f5-35895e84a18f,2514.22732459593
32222,0,1,0,0,1,0,5,Mineral Ridge Wy,2015-2019,2178fee7-6eaf-4a46-bd13-eaa73fbf23cd,1074.45107234825
32223,0,1,0,0,0,1,1,Kingman Dr,2019-2023,0318984e-5310-47fa-8dc2-645ca112077a,776.691488208179
32224,0,1,0,0,0,1,1,Archdale Dr,2016-2020,cc8bb143-e66b-4e89-91f9-3d4515e84c16,1005.49351952316
32225,1,0,0,1,0,0,3,Rama Rd,2014-2018,e2292c17-e999-4d12-a158-a0deca86d623,2116.78617502716
32226,0,1,0,0,1,0,5,Lundy Ln,2019-2023,9cef856c-3a01-42b2-8d1e-4f3211d7b580,1478.22139192485
32227,0,1,0,0,0,1,1,West Bv,2016-2020,2a399f1b-65e3-40da-8d80-1c69ca0fc022,2602.33887047913
32228,0,1,0,0,1,0,5,Dale Av,2014-2018,66a9b236-ff3a-48de-809d-c40c6ba05a4c,2230.64394205052
32229,1,0,0,1,0,0,3,N Davidson St,2017-2021,be13eb2b-14f2-4936-b9c8-ab9e9384fec1,2299.29885800122
32230,0,2,0,0,1,1,6,Milton Rd,2016-2020,9005e9af-24c0-465e-b9eb-3653931a8794,2469.25206693552
32231,0,1,0,0,1,0,5,E John Belk Fr,2014-2018,b5159558-6fc9-4c59-b32a-5fd28de56b3a,1995.88004862165
32232,0,1,0,0,0,1,1,Princess St,2016-2020,f78b938f-f39d-4e51-86df-603b66216120,2457.51671594
32233,0,1,0,0,0,1,1,S I-77 Exit 4 Ra,2018-2022,b990bcd1-eb6e-472a-9bae-f6f0f4db548d,188.468133770595
32234,0,2,0,0,0,2,2,Tuckaseegee Rd,2013-2017,7200f0fb-5b0a-4b0a-9359-a2dba08462d4,2509.93460046298
32235,0,1,0,0,0,1,1,Queen City Dr,2015-2019,4c712394-5bbc-4386-afe4-9b2252f31cfc,2214.38205768028
32236,0,1,0,0,1,0,5,Sharon Rd,2019-2023,2e39f3c1-22f9-4719-b811-662a1c1bfd52,2625.91857188338
32237,0,1,0,0,0,1,1,Brigmore Dr,2019-2023,8138afdb-ecc4-4cce-83d5-272c44cea5b6,2159.78596590283
32238,0,1,0,0,0,1,1,Wilann Dr,2014-2018,9743d643-8d81-4752-a04b-3d609e936197,1839.98332408537
32239,0,1,0,0,0,1,1,High Meadow Ln,2014-2018,84200c10-43f0-42f6-882d-38b08a37b461,1176.93309152852
32240,1,0,1,0,0,0,5,Berryhill Rd,2018-2022,962612d1-e11c-4612-bb4d-159b990fb85d,2592.84024819856
32241,0,1,0,0,0,1,1,W Sugar Creek Rd,2013-2017,215d3a19-8e57-4401-9ff6-4eb4d9f04ffa,2495.62298010972
32242,0,1,0,0,0,1,1,Paw Creek Rd,2016-2020,f2b18315-1d19-415a-88bc-4d8df26ea934,2445.50950685204
32243,1,2,1,0,1,1,11,S Tryon St,2014-2018,3ad7bebb-f2c4-40db-b4f9-b5c109a74bbe,2619.83087872037
32244,0,2,0,0,1,1,6,South Bv,2017-2021,30c225ca-a284-498f-b835-12249ae48c7e,2493.57329022989
32245,0,2,0,0,1,1,6,E W T Harris Bv,2013-2017,dcbd0a44-0a4e-4b5a-bf40-31901d2951a3,2536.22613110799
32246,0,1,0,0,0,1,1,Wednesbury Bv,2019-2023,d8e685d8-9029-4960-90ef-2b8e1132aac3,1338.51980551727
32247,1,1,1,0,1,0,10,E Independence Bv,2015-2019,b874e43d-0baf-4218-907f-4341d20b7a96,2543.45716493263
32248,2,0,0,2,0,0,6,E Woodlawn Rd,2013-2017,94da4f1b-0cc8-4b00-beec-1147c67affc0,2216.82270163515
32249,0,1,0,0,0,1,1,Pressley Rd,2013-2017,bfc5a741-afc6-4ccc-83d1-0bf363e67e95,2051.11905640083
32250,0,1,0,0,0,1,1,E Independence Bv,2018-2022,2595d724-ff52-44a9-9ef0-433654071302,2543.45756861387
32251,0,1,0,0,1,0,5,Carmel Rd,2014-2018,4c07380c-0c78-45c0-84c6-eb91b2752f84,2597.41350288784
32252,0,1,0,0,1,0,5,Airport Dr,2015-2019,890b2b41-04c5-4fb9-8dcc-928cf2acebdb,2479.1939600087
32253,0,1,0,0,0,1,1,Providence Rd,2019-2023,3497446e-4494-47ca-aefd-a8373869d4fd,2631.46533670429
32254,0,1,0,0,0,1,1,W 5th St,2016-2020,5544a458-72c2-4017-b60c-340a76022063,2374.13216053921
32255,1,0,0,1,0,0,3,Queen City Dr,2016-2020,ddebd370-70e7-4674-b6c5-4a03bbc513f5,2214.3815365839
32256,0,1,0,0,0,1,1,Sudbury Rd,2016-2020,39e4d991-6c47-4386-ab41-ae30087b5340,2593.7174223602
32257,1,0,1,0,0,0,5,West Bv,2018-2022,24f376a0-6eff-4cc3-bfb4-f09dd0a3455d,2602.3388732686
32258,0,1,0,0,0,1,1,Weststone Dr,2014-2018,82844181-d7bb-48ee-b37f-082143f2d62b,2227.08254145374
32259,1,0,1,0,0,0,5,South Bv,2013-2017,7cef9c22-cb04-41f2-aab1-1e03c35d0a88,2220.9938603107
32260,1,0,1,0,0,0,5,Sardis Rd N,2015-2019,324ae16f-e467-458c-9573-55e17b9cc0c1,2573.68196835505
32261,0,1,0,0,0,1,1,Denmark Rd,2014-2018,4baf7313-5efa-437d-95cf-614a106fbe81,1286.11130481555
32262,1,0,0,1,0,0,3,Cherokee Rd,2016-2020,3a77d85d-bf59-4c55-ab53-3389365ed093,2516.22369587317
32263,0,1,0,0,0,1,1,The Plaza,2015-2019,2f85b5af-3b9f-4fc6-9248-4be6ad973bd1,2478.0447097827
